岗位名称,评分
前端开发工程师（2024届）,15.279503439214647
测试工程师（2024届）,15.279503439214647
体验设计师（2024届）,15.279503439214647
服装设计助理,10.216129606222218
私教产品运营（2024届）,12.084803414530187
团课运营（2024届）,12.084803414530187
教练运营（2024届）,12.084803414530187
渠道运营（2024届）,12.084803414530187
出纳员,338.93259396310657
FPGA开发,13.39766377538921
前端开发实习生 (MJ002360),2860.7884945731917
人事实习生,81.61850075990682
大模型算法,1955.715119668649
资产管理 (MJ002539),4784.286211701257
菁英计划（销售）,6.610016370663576
BI开发工程师 (MJ002542),4792.040132675231
运营管理 (MJ002530),4784.286211701257
初级解决方案顾问,107.9964157572497
项目管培生,158.95965296354885
软件开发,971.5882197839436
银行实习生  桂林  周末双休,33.751558937376956
行政前台,83.12422692887607
软件开发实习生（前端）,5727.577045051918
运营专员（24届校招）,330.1665830484494
贝壳找房平台底薪6000无试用期六险二金，管培生晋升2.5w,77.23202973587512
工程技术人员（事业编制）,2011.8672049728648
电气类-东本发动机,100256.78175179941
财经内容运营实习生,1955.0638023901793
寻找Xin人类 青岛鼎信通讯 2024 届校园招聘简章,4252.249774547916
工业工程类-东本发动机,100256.78175179941
智能制造类-东本发动机,100256.78175179941
金属材料工程师,1957.450958799245
理工雷科2024届春季校园招聘-职能类、技术类,2429.5050536715426
机加工艺工程师-东本零部件,100253.58705177472
临床注册经理,1962.166406085683
处方药推广专员（信阳）,1958.382275150194
计量管理岗(007472),1959.808682442464
临床注册工程师,1962.166406085683
电能质量分析与控制技术,1951.8691023654947
助理质量体系专员(J12663),1951.7453296301644
技术助理,1955.715119668649
处方药推广专员（平顶山）,1958.382275150194
质量控制岗(007473),1959.808682442464
临床注册专员,1959.5611369718035
智慧医疗/技术支持工程师（实习生）,1624.6318997110782
储备经理（南京） (MJ002552),4784.286211701257
人力行政专员,6.224456394321052
储备经理（郑州） (MJ002558),4784.286211701257
金融数据工程师（实习）,15.058197868954295
储备经理（乌鲁木齐） (MJ002571),4784.286211701257
实习生（客户执行-AE）,67.84705333950009
人力资源专员/助理,6768.612454082883
机器人仿真算法工程师-决策控制方向,1963.469040642623
项目管理 (MJ002538),4784.286211701257
SAP生产运维岗（PP）,1956.0245515069748
铸锻工艺工程师-东本零部件,100253.58705177472
机械工程师,0.185659102995413
模具设计工程师-东本零部件,100253.58705177472
导医护士,1951.6834432624994
华为5G无线网络优化工程师,11.489806009887062
采销员,9015.768777390522
销售员,9015.768777390522
管理培训生,9017.009525579797
电力电子及数字能源技术,1951.8691023654947
物流管理岗(007474),1959.808682442464
现场QA,1956.9558678579237
处方药推广专员（濮阳）,1958.382275150194
主计划岗(007475),1959.808682442464
采购,1957.079640593254
处方药推广专员（开封）,1958.382275150194
海关事务与国际供应链专员(J12664),1951.7453296301644
工艺部,1957.079640593254
数字传感技术,1951.8691023654947
三维特效师（2024届）,12.084803414530187
销售,70.31825698812008
销售工程师,70.31825698812008
人力资源专员（2024届）,10.658396122260072
维保储备,2289.331753452443
阿里巴巴国际站运营专员,1957.2034133285842
阿里国际站代运营销售专员 独立站SEO销售助理,1961.824520645539
招标业务助理,69.60188149723149
工艺运行,358577.1631049313
外贸业务员,9017.009525579797
化工操作工,9016.94763921213
初中语文教师,1958.3575206031278
高中政治教师,1958.6298206208544
高中语文教师,1960.350943368527
超声算法工程师,1964.833561567228
FPGA研发工程师,1964.5241297289022
软件研发工程师,1964.1528115229114
硬件研发工程师,1964.1528115229114
EMC设计工程师,1964.1528115229114
助理研究员,1954.4743714793744
储备经理（银川） (MJ002574),4784.286211701257
总经理助理,11.94437323907057
互联网运营专员,24.690289044620187
金融实习生,3.293917239040792
HR实习生(招聘方向),3858.31296707137
社群运营实习生（可盖章/可转正/可培训）,14.780896028657148
储备经理（杭州） (MJ002551),4784.286211701257
能源规划岗(007476),1959.870568810129
化学发光研发工程师,1963.5309270102882
处方药推广专员（商丘）,1958.382275150194
QC,1956.304550579454
产线规划岗(007477),1959.870568810129
核心工艺工程师,1955.6532333009839
处方药推广专员（芜湖）,1958.382275150194
国际贸易,1955.1875751255095
助理供应链运营专员(J12665),1951.7453296301644
处方药推广专员（常州）,1958.382275150194
客户运营实习生,12533.867002007335
政府关系岗,6436.512778493424
新媒体编辑实习生,517.7249420456609
银行客服实习生（食宿）,6.632975458914321
HR实习生（员工关系方向）,5724.724230467377
产品经理实习生-日常实习,1955.0638023901793
国际商家运营实习生,9.94879689206447
实习生（内容审核）1228(J10160),133.69648030739214
可实习 6K助理 有培训有补贴 提供宿舍 双休,1955.001916022514
高级硬件研发工程师,1967.1912852104472
高级软件研发工程师,1967.1912852104472
高中地理教师,1958.6298206208544
高端别墅区经纪人（年收入大于30万）,9.334310963089631
运营管培生（营销方向）,9.334310963089631
高级销售储备干部（高端别墅市场方向）,9.334310963089631
房产经纪人（高端别墅市场方向）,9.334310963089631
银行售后客服（1w）不外出,14.464343305155612
银行分期客服（双休）月入8-12k,14.711888775816163
国企车险售后专员,19.179790591593864
预订专员,144.52586505504166
引进生,325.99689213661765
研发工程师,3352.362985051421
党政引进生,327.3614130612226
电网规划工程师,1958.6298206208544
质量研究员（2024校招）,1962.599610659339
VIP客服专员,1955.8388924039793
新型电力系统下源网荷储灵活互动技术,1951.8691023654947
制剂研究员（2024校招）,1962.599610659339
工业工程岗(007478),1959.808682442464
处方药推广专员（阜阳）,1958.382275150194
药理毒理研究员（2024校招）,1962.599610659339
低碳规划岗(007479),1959.808682442464
处方药推广专员（衡阳）,1958.382275150194
饮片炮制研究员（2024校招）,1962.599610659339
网络运营,1954.7543705518535
储备经理（哈尔滨） (MJ002580),4784.286211701257
技术支持实习生,1624.6318997110782
可盖实习证明双休客服,11.269643280471154
网络安全实习生,67.24845151891749
3D重建算法工程师,1991.443230015011
大语言模型与具身智能算法工程师,1963.469040642623
储备经理（南昌） (MJ002560),4784.286211701257
【校招】GPT开发与预研工程师,261182.50095921458
储备干部管培生,1958.6298206208544
银行分期专员（长沙、成都运营中心）不销售（8-20k月入）,19.427336062254415
邮轮乘务管培生,1956.7702087549283
货船船员管培生,1956.7702087549283
企业专职消防员,1956.4283233147842
销售人员,392.1176008590897
技术支持工程师,390.93873903748016
公益英语培训项目助理,16.414047380977586
人力资源实习生（员工关系方向）,393.6380383561381
测试开发实习生,12858.877358718635
审计项目助理,1956.6139824177797
驻场运维工程师（实习岗位）,37.45559167373421
本地化项目管理实习生,69.15443515322383
2024届海外销售代表(J10084),411.457074493388
企业管理专员（2024校招）(J13534),10082.10011542007
品类管理COE-北京,6442.9566204214925
整车产品经理实习生 (MJ003448),1993.5777359394115
税务专员/助理,1957.2034133285842
资产评估专员,1957.2034133285842
销售助理,68.76095607534387
设计工程师,69.41227335381379
审计员,1957.2034133285842
人事专员,1957.2034133285842
EHS助理,1957.2034133285842
短视频剪辑/影视后期,37.05419349431679
EHS体系岗(007480),1959.808682442464
能源政策研究与主网规划技术,1951.8691023654947
质保专员（2024校招）,1962.599610659339
信息保密岗(007481),1959.808682442464
处方药推广专员（南昌）,1958.382275150194
药材资源研究员（2024校招）,1962.599610659339
设备开发岗(007482),1959.870568810129
处方药推广专员（宜春）,1958.382275150194
医史研究员（2024校招）,1962.599610659339
海外工艺项目岗(007483),1959.870568810129
越南市场研究实习生,17.00347829178237
数据分析实习生,16.94159192411723
实习古钱币维护鉴定员,16.94159192411723
翻译实习生,17.531022834922013
行业研究实习生,16.94159192411723
种子研发专家,201.32529095398948
营销专员,199.71322455872397
初级设备维护工程师,198.0687045616399
光谱工程师/应用专家,201.2015182186592
农业技术专员,198.65813547244468
数据挖掘工程师 (MJ002543),4792.040132675231
智慧医疗/技术支持工程师（实习生）,1624.6318997110782
安卓开发工程师,2375.028347883674
职能管培生（接班人计划）,198.13656897363643
数据分析（收益方向） (MJ002532),4785.712618993527
GO后端开发工程师,849.2029471276157
储备经理（天津） (MJ002575),4784.286211701257
人力资源管理（管培生）,5.215739076422007
产品专家实习生,1994.2290532178815
招聘实习生（需要有相关实习经验！！）,1954.4743714793744
处方药推广专员（孝感）,1958.382275150194
包装,1955.001916022514
战略规划管理培训生（医学诊断事业部）(J12646),1951.8072159978296
处方药推广专员（遵义）,1958.382275150194
英语,1955.1875751255095
PACK开发岗(007285),1959.808682442464
处方药推广专员（汉中）,1958.382275150194
生产文员,1955.001916022514
战略规划管理培训生（医学诊断事业部）(J12646),1951.8072159978296
人事专员,1951.7453296301644
营销管培生,1957.2034133285842
管培生,69.08780152877479
机械技术员,102.67871047600903
船公司市场营销/客服,7.972163666876603
船公司外勤,7.972163666876603
船公司操作,7.972163666876603
软件工程师,198.7200218401098
遥感工程师,199.89888366171937
大数据工程师,201.44906368931976
企业助贷底薪4000周末双休,1961.5150888072133
贷款审核专员薪资8000+,1961.5150888072133
邀约客服保底6000不加班,1958.5679342531894
金融贷款专员月薪5万+,1984.8681708626466
新手专属/销售顾问实习/提供宿舍/线上面试,6.2331737122201
24届报销车票/提供宿舍/客户代表,6.2331737122201
招聘实习生,452.8866060240598
美术设计(剧组),198.41501365477802
地图标注专员-双休-入职五险一金,1954.4124851117092
单片机,69.09254878555869
培训实习生,1955.1875751255095
饰品设计助理,8.760764160677109
项目运营实习生,154.33854564659427
视觉设计助理,133.3846748406745
营销员,1956.8939814902587
电气零部件设计岗(007286),1959.808682442464
党务专员,1951.7453296301644
文秘,1957.792844239389
电气零部件设计岗(007287),1959.808682442464
财务专员,1951.7453296301644
设备工程师助理,1955.7770060363143
结构仿真分析岗(007288),1959.870568810129
图书编辑,1951.8072159978296
设备维修员,1956.8939814902587
管道安装施工员,5.357723643219126
电气安装施工员,4.768292732414345
通风安装施工员,4.8920654677446205
数据统计员,6.5750591523643305
通信工程师,1958.5060478855241
电力系统运维工程师,1958.9717060609987
初级程序员,1958.5060478855241
跨境电商助理,1958.5060478855241
数据分析师（小白）,1959.4373642364733
暖通工程师,1959.095478796329
数字营销实习生,1955.1875751255095
总经理商务助理,9.967008723531315
二维码推广专员,8.905853646217565
策略产品运营实习生,70.11993152680333
海外内容运营实习生（俄语）,67.49837061797001
HCG医疗业务部_医生运营实习生,1954.4743714793744
设计实习生,5466.9298439524955
平面设计实习生,17.113041914088164
推荐算法实习生,1295.4330948539653
机器人和自动化设备开发、安装、调试、检测、接线、维修、编程、,39.17751263776832
工程技术岗,916.2764691683408
在校生实习生,1952.6294759963716
实习律师&amp;律师助理,1954.7690869347769
结构工程师,2710.877096040728
期刊编辑,1951.8072159978296
热管理设计开发岗/性能仿真岗(007289),1959.808682442464
基础设施建设(J13301),20784.31901846118
名表维修技师,1951.7453296301644
工艺工程师,15335.792754813921
采购员,1956.6139824177797
名表维修技师,1951.7453296301644
设备组装,1955.001916022514
研发管理培训生（全球研发中心）(J12644),1951.8072159978296
名表维修技师,1951.7453296301644
工程技术工程师,1959.6849097071338
新媒体营销储备干部,1959.2192515316592
用户及媒体运营,1959.2192515316592
CAD绘图员,1959.6849097071338
电气工程师,1959.808682442464
采购助理（专业不限 全国就近分配）,1958.0403897100496
化工能源技术员,1956.5520960501144
通信工程师,1956.6139824177797
药物制剂研究员,9.4603273387231
国际贸易实习生,2.1396109384051707
Java，python云服务开发工程师,261179.09116732105
用户增长实习生 (MJ000077),17.168098343040235
新媒体运营实习生（双休）,402.3881092819327
广告运营实习生,1955.7770060363143
语音交互产品经理(A131898),6447.515841370782
城市运营实习生,69.73437155046082
运营专员,262.7463905930983
药物合成实习生,1.4882936599352514
电气监理员,1958.0403897100496
药物制剂实习生,1.4882936599352514
药物分析研究员,9.4603273387231
药物合成研究员,12.531254628077283
药物分析实习生,1.4882936599352514
合成工程师,9.584100074053376
财经公关实习生,1954.3505987440442
财经公关项目助理,1958.5060478855241
经理助理文秘,7.437456197175416
软件工程师,39.7808617151348
证券经纪人,5.277625444087144
热管理设计开发岗/性能仿真岗(007290),1959.808682442464
车间运转管理,1956.8939814902587
名表维修技师,1951.7453296301644
模组设计岗(007291),1959.870568810129
电气技术员,1956.6139824177797
名表维修技师,1951.7453296301644
PACK设计岗(007292),1959.808682442464
生产技术员,1956.6139824177797
名表维修技师,1951.7453296301644
PACK设计岗(007293),1959.808682442464
管培生（人力、财务、销售）,1957.9166169747193
储备经理（长沙） (MJ002555),4784.286211701257
附件产品测试工程师(A65571),6446.463773120475
人力资源实习生（校招方向）,1953.8849405685696
储备经理（三亚） (MJ002570),4784.286211701257
大模型训练测试与优化,1957.9166169747193
直播运营,5.76792708723865
财经专员,25.00941429472808
个卖邀约专员,1955.9626651393096
实习生,21.835299729902413
经理助理文秘,6.848025286370634
经理助理文秘,7.437456197175416
新媒体运营,7.437456197175416
新媒体运营,6.848025286370634
应届生/实习生+朝九晚六+无经验要求+双休,9.799603493388442
客户经理,142.96215352674815
家具设计师助理,140.35688441286848
室内设计师助理,138.93047712059837
设计师助理,138.93047712059837
电子商务/网络营销,142.96215352674815
车间操作工,1951.6834432624994
名表维修技师,1951.7453296301644
研发管理培训生（医疗器械事业部）(J12642),1951.7453296301644
机械技术员,1956.6139824177797
名表维修技师,1951.7453296301644
储能结构设计岗(007294),1959.808682442464
工艺研发员,1956.6139824177797
名表维修技师,1951.7453296301644
财务管理培训生（复星医药总部）(J12637),1951.7453296301644
质检人员,1951.6834432624994
综合维修工,144.52586505504166
交易运营实习生,1953.4045660101717
量化数据工程师实习生,1953.4045660101717
商业拓展部实习生,1953.4045660101717
基金运营实习,1953.4045660101717
Nouryon—Summer Intern Program,1956.257380594712
量化研究员实习生,1953.4045660101717
网络管理员,38.292568055199546
软件工程师,39.7808617151348
客户经理,141.7832917051386
网络客服/网络营销,142.96215352674815
船舶机械见习工程师,1957.4981287839867
船舶管路见习工程师,1957.2034133285842
文控专员/Document Controller,1955.715119668649
船舶海洋工程结构工程师,1961.7626342778738
船舶电气见习工程师,1957.4981287839867
船体结构工程师,1957.4981287839867
新营销青年干部专属培训,41.07907261908073
深圳一线城市+提供住宿,41.07907261908073
平面设计实习生,392.62816435831013
三维设计助理,133.3846748406745
管理咨询实习生（北京）,4.036877254812443
营销推广管培生,393.47220890084054
双休/室内办公/签实习协议/客户专员实习生,7.211315423428106
行政人事实习生,67.04220695606331
研究院-LoRA模型训练实习生,104431.29593553375
测试开发实习生【纯实习，无转正机会】,1955.9626651393096
财务实习生,3287.245473058327
内容运营实习生,807.0519698767566
档案管理实习生(J11537),1956.6139824177797
方案运营实习生,4.992425522945398
小红书运营专员,3.656064535253818
实习生（策划、媒介）,36.79952713848039
电商运营,1681.7294808611705
近市二医院  5200,1288.6202680795855
市场运营实习生,11.611205116825385
名表维修技师,1951.7453296301644
储能系统设计岗(007296),1959.808682442464
探伤技术员,1956.6139824177797
名表维修技师,1951.7453296301644
储能电气设计岗(007297),1959.808682442464
销售跟单员,1951.6834432624994
名表维修技师,1951.7453296301644
投资管理培训生（复健资本）(J12636),1951.8691023654947
名表维修技师,1951.7453296301644
技术主管/经理,1964.7716751995629
不限经验和专业+导师一对一带教,40.489641708275954
客户经理(应届毕业生),1970.0471206309592
深圳——A0-3置业助理//无业绩考核,40.489641708275954
场地运营经理,1967.0999660769353
置业助理——行业新人9K+提供住宿,40.36586897294568
【零基础】管培生//置业助理+导师带教/可实习,40.36586897294568
校招生报销路费+提供住宿+导师带教,40.955299883750456
置业助理9K+可双休+晋升空间大,42.2579344406903
可签三方/实习证明+提供住宿+导师一对一带教,41.07907261908073
可视频面试应届生报销路费,41.07907261908073
文化运营专员,6430.596955721067
品牌专员,6430.596955721067
储备干部,402.3237843127811
品质助理,402.3237843127811
设备助理,402.3237843127811
海外游戏社区运营实习生（优秀可转正）,38.41871441892177
软件开发实习工程师,255.70586165779446
储备经理（长春） (MJ002582),4784.286211701257
热点数据分析实习生,38562.88052881032
宏观金融量化研究员（实习）,15.058197868954295
实习生（媒介执行-ME）,67.84705333950009
储备经理（西宁） (MJ002566),4784.286211701257
收益分析 (MJ002531),4785.712618993527
机器人仿真算法工程师-具身智能方向,1963.469040642623
24届校招-解决方案工程师,3198.068475024899
【零基础】管培生助理,41.07907261908073
营销管培生最高可拿9000//新经纪新营销,40.489641708275954
新营销可接受24届实习+95后团队,40.489641708275954
校招24届报销路费+导师带教+提供住宿,40.489641708275954
营销储干+高提成55%-80%业绩核算比例,41.20284535441101
软件系统研发工程师,1961.391316071883
丰翼中学2024年诚聘初高中语数外物化政史地生和物联网专业的教师,1958.5060478855241
置业助理+无考核+晋升快,3221.809266506494
线上面试/提供住宿/提供三方盖章/门店业务员,6.2331737122201
营销管培生行业新人专属 薪资7.5K~8.5K 提供住宿条,6.2331737122201
储能电气设计岗(007299),1959.870568810129
名表维修技师,1951.7453296301644
技术员,1956.6139824177797
储能热设计岗(007300),1959.870568810129
工艺员,15335.792754813921
名表维修技师,1951.7453296301644
金相实验员,1956.6139824177797
设备工程师,15335.792754813921
名表维修技师,1951.7453296301644
工程项目管理员,1956.6139824177797
电仪工程师,15335.792754813921
名表维修技师,1951.7453296301644
仓储部-计划数据类管培生,3213.2865992082275
名表维修技师,1951.7453296301644
安全工程师,15335.792754813921
工艺部-工艺类管培生,3213.2865992082275
名表维修技师,1951.7453296301644
环保工程师,15335.792754813921
IT工程师,1956.6139824177797
大学生团队新营销无业绩要求,6.2331737122201
销售代表/可实习/线上面试,6.109400976889824
小白专属/销售代表/提供盖章/报销车票,6.356946447550375
年后找工作看过来/报销车票/销售顾问8k,6.2331737122201
24届销售助理可实习、供三方、供住宿,6.2331737122201
8k招房产销售/新手专属/提供宿舍,6.356946447550375
急聘房产销售助理/大专8k/本科9k,6.2331737122201
年前上岗/提供宿舍/电话销售,6.2331737122201
可三方+新营销纯大学生团队9K+无业绩考核,3222.3986974172985
深圳置业顾问+导师带教+提供住宿,3223.453786503578
制程管控工程师（QE）,15335.792754813921
设备部-设备类管培生,3213.2865992082275
电商主播【西安】,1958.5060478855241
客户质量工程师（CQE）,15335.792754813921
技术工程师,1960.3981133532689
验证主管/经理,1965.0192206702234
奢侈品零售运营管培生【重庆】,1951.7453296301644
供应商质量工程师（SQE）,15335.792754813921
生产部-生产管理储备,3213.2865992082275
奢侈品零售运营管培生【北京】,1951.7453296301644
文案策划（英语）,280.5309369430122
外贸业务员,283.7256369676967
维护型外贸业务员,283.7256369676967
营销培训生,5.278423660448742
储备干部,402.3856706804462
品质助理,402.3856706804462
生产助理,402.3856706804462
设备助理,402.3856706804462
研发助理,402.3856706804462
外贸业务员,408.01469709893826
线上—市场营销—无业绩考核,3222.3986974172985
产品研发设计人员,1955.1256887578443
产品研发设计人员,1955.1256887578443
产品研发设计人员,1955.1256887578443
产品研发设计人员,1955.1256887578443
产品研发设计人员,1955.1256887578443
工程助理/电气/给排水/空调/估算实习生,4.6929417900662616
会计助理/行政内勤,37.755852602282104
食品相关品管员,37.693966234616965
操作自动包装机技术员,40.113576245501235
行政助理,68.3722242542478
财务实习生（短期+立刻到岗）,5.607277097095933
赛事裁判员,11.269643280471154
营销管培生-配方颗粒（江苏）,650.7854896857792
hr人力资源实习生,70.04412699257651
外贸跟单,197.1008345596684
软件实施顾问,39.05611353082999
地图标注专员,69.7299478974669
【月入过万?就近分配?无责6000】上市贝壳找房,77.23202973587512
测试测试测试测试,1959.095478796329
产品工程师,910.4379518598869
2024届校招-计算机类,651.6272133240284
8-12k跨境电商仓储物流运营管理管培生,73.28250155345926
8-12k跨境电商仓储物流运营管理管培生,73.28250155345926
仓储运营管培生,73.28250155345926
仓储管理管培生（2024届）,73.28250155345926
仓储管理管培生（2024校招）,73.28250155345926
工程助理（电气/给排水/空调）/估算助理,4.6929417900662616
web前端开发实习生,18.528649206530066
软件测试实习生,17.939218295725283
ASP.NET 程序员实习生,18.528649206530066
商务助理,17.877331928060144
房产经纪人（快速透明晋升）,10.91931822090051
高级置业顾问（北京中央别墅区）,10.91931822090051
电梯维保,200.76876723688204
体系工程师（QSE）,15335.792754813921
QA主管（委外）,1961.824520645539
电商主播【深圳】,1958.5060478855241
设备工程师,15335.792754813921
生产经理,1971.4086207195924
奢侈品零售运营管培生【昆明】,1951.7453296301644
检测工程师（扣电）,15335.792754813921
工艺员,1958.6298206208544
奢侈品零售运营管培生【成都】,1951.7453296301644
研发工程师,15335.792754813921
证券投资顾问助理,3.066633624449037
行政it专员,99.59861227687703
资金出纳实习生,1956.304550579454
审计实习生,1953.1717369224345
关务客服实习生,326.51809299025024
行政实习生,967.9415653679052
java开发工程师,1958.6298206208544
hr实习生-招聘,1954.5981442147047
业务运营实习生（蔚来能源-家充桩业务）,19281.77865439676
市场营销( 国内区域销售经理),408.01469709893826
创意设计师,279.1045296507421
QC工程师,1239.7066042275878
研发工程师,1240.419807873723
管培生,6.017413615105245
工艺工程师,1240.419807873723
数据分析岗,5.856763624962528
文秘品宣岗,5.856763624962528
非车险理赔岗,6.017413615105245
业务推动岗,5.304209968970189
2024届管培生（本科/硕士）,84.37927805270694
智慧医疗/技术支持工程师（实习生）,1624.6318997110782
通用软件开发工程师,1309.434754914301
研发实习生,73.42623340105469
设计实习生,326.6137057886671
java实习生,21.367545624508594
商业营运助理/招商助理/财务+免费工作餐,10.184797824555272
储备经理（青岛） (MJ002579),4784.286211701257
后端开发实习生(C++)·苏州,5726.987614141113
激光研发工程师,12.205383284414067
硬件研发工程师,14.748766030628605
激光研发工程师,13.38424510602363
销售经理,13.63179057668418
销售经理（科研）,16.640831498373228
C#软件工程师,16.57894513070809
食品品控,412.3547523602884
家禽养殖技术员,412.3547523602884
管培生/储备干部,411.7653214494836
家禽育种技术员,412.3547523602884
仓储管理管培生（2024届）,73.28250155345926
供应链运营管培生,73.28250155345926
供应链管培生,73.28250155345926
仓储管理管培生（2024届）,73.28250155345926
仓储管理管培生（2024校招）,73.28250155345926
仓储供应链运营管培生,73.28250155345926
仓储管理管培生（2024校招）,73.28250155345926
仓储管理管培生（2024校招）,73.28250155345926
仓储管理管培生（2024届）,73.28250155345926
8-12k跨境电商仓储物流运营管理管培生,73.28250155345926
仪器分析员,1958.2585024148636
奢侈品零售运营管培生【河南】,1951.7453296301644
检测工程师（扣电）,15335.792754813921
核算会计,4433.639487184142
奢侈品零售运营管培生【山西】,1951.7453296301644
会计,15335.792754813921
工艺工程师,1959.808682442464
奢侈品零售运营管培生【广东】,1951.7453296301644
模具工程师,1959.2192515316592
储能结构设计岗(007301),1959.870568810129
金融保险客服顾问+双休+免费培训,5.252616331234449
应届生双休室内金融客服岗,5.314502698899587
实习生岗位+双休+不出差,5.314502698899587
金融实习岗位双休+有底薪保障,5.314502698899587
工艺工程师,240.4125448270644
实习岗+不限专业+双休,5.314502698899587
机械工程师,5.272424595424492
生产设备操作技工,5.272424595424492
技工,9.398440971057962
管理储备生,3.3803591276798715
韩语运营实习生,1955.9007787716446
储备经理（合肥） (MJ002559),4784.286211701257
储备经理（成都） (MJ002562),4784.286211701257
储备经理（大连） (MJ002577),4784.286211701257
行政辅助,1953.8849405685696
测试实习生,73.01003491664905
百度搜索产品经理实习生,1955.7770060363143
营运管培生（总部营运中心）,5556.7907075647445
仓储物流运营管理管培生,73.28250155345926
仓储管理管培生（2024校招）,73.28250155345926
仓储运营管培生,73.28250155345926
仓储管理管培生（2024校招）,73.28250155345926
仓储管理管培生（2024届）,73.28250155345926
8-12k仓储物流运营管理管培生,73.28250155345926
仓储管理管培生（2024校招）,73.28250155345926
8-12k仓储物流运营管理管培生,73.28250155345926
仓储供应链运营管培生,73.28250155345926
8-12k跨境电商仓储物流运营管理管培生,73.28250155345926
奢侈品零售运营管培生【浙江】,1951.7453296301644
储能电气设计岗(007302),1959.870568810129
设备工程师,1959.808682442464
奢侈品零售运营管培生【湖南】,1951.7453296301644
储能试制试验岗(007304),1959.808682442464
投资专员,4433.825146287138
电气零部件设计岗(007286),1959.808682442464
奢侈品零售运营管培生【江苏】,1951.7453296301644
焊接工艺工程师,1961.7007479102087
奢侈品零售运营管培生【江西】,1951.7453296301644
欢迎毕业生+小白免费培训+录房经纪人+新房二手经纪人+国内旅游+团建+晋升渠道,39.0263571611934
太原！太原！地标太原！房产销售+欢迎小白+上岗统一培训+师傅带+综合5000以上,39.0263571611934
急聘/24年房产管培生+底薪3000+高提成综合5000以上+简单好上手+上岗统一培训,39.0263571611934
急招+应届生/毕业生+考虑挑战高薪的+底薪4200+高提成+时间弹性+太原新房二手房,39.0263571611934
销售+房产销售+管培生+底薪3000+提成25%-75%+上岗统一培训+带薪培训+薪资上不封顶,39.0263571611934
一年买车，两年买房，欢迎小白+师傅带教+上岗免费培训+住宿+底薪3000+高提成,39.0263571611934
急，管培生+底薪3000+提成75%综合5000以上+住宿+师傅带教+,39.0263571611934
一年买车，两年买房，欢迎小白+师傅带教+上岗免费培训+住宿+底薪3000+高提成,39.0263571611934
只招太原，房产管培生+底薪3000+提成75%+上岗培训+一对一师傅带+团建+旅游,42.93426083201292
行政文员,34.59090894723424
销售代表,1348.5524768673756
销售储备,2289.331753452443
销售经理,125.64096140861801
工艺工程师,70.90056701374904
实习生,69.44202972345039
战略规划师,125.67071777825461
文创IP包装设计师助理,81.56971332174892
风控校招生-模型方向,16469.94040850009
校招嵌入式软件工程师,653.2619236927532
广告设计实习生(J10213),207.4998629746256
客服专员,35.36599896103443
江苏省建湖县2024年事业单位引进优秀青年人才公告,2011.8672049728648
高铁地铁安检员,5.633429050793073
2024届-有机工艺研究员-天津,5152.156954618321
2024届-寡核苷酸研究员-天津,5152.156954618321
erp实施实习生,36.7900326249126
金融实习生,5.483504361765657
前端开发-webgis,73.45424248989296
电商运营专员,1955.001916022514
Java工程师（实习）,11.068145974400846
数据标注/AI训练师,9.441837808783621
储备经理（上海） (MJ002550),4784.286211701257
信息化管理员,4199.641920858665
仓储管理管培生（2024校招）,73.28250155345926
仓储管理管培生（2024届）,73.28250155345926
仓储供应链运营管培生,73.28250155345926
仓储物流运营管理管培生,73.28250155345926
仓储管理管培生（2024届）,73.28250155345926
8-12k仓储物流运营管理管培生,73.28250155345926
8-12k跨境电商仓储物流运营管理管培生,73.28250155345926
仓储管理管培生（2024校招）,73.28250155345926
仓储管理管培生（2024届）,73.28250155345926
8-12k仓储物流运营管理管培生,73.28250155345926
太原，长风西街西中环晋源/人事行政底薪3000+高提成+社保,36.421088047313724
急招/行政人事专员/地址：长风西街附近/学历本科以上，有经验者优先,36.544860782644
太原/晋源区/有经验优先/人事专员/3000+，五险/市妇幼斜对面,36.25014532724161
太原市晋源区/销售/底薪3K+高提成+综合1.5以上,41.16596809959857
客房文员（实习）,1953.9161858359994
餐饮部文员（实习）,1953.9161858359994
礼宾员,1954.5115032999734
财务管理,4.992425522945398
前台接待,1954.8309733024419
仓储管理管培生（2024校招）,73.28250155345926
武汉卷烟厂-调度管理员（测试岗位，投递无效）,1951.8072159978296
前台实习生-春江郦城,195.75260543001713
武汉卷烟厂-设备操作员1　（测试岗位，投递无效）,1951.7453296301644
系统设计师(J10467),15960.370998631026
芯片IT/CAD工程师(J10476),15960.370998631026
物理层软件设计师(J10414),15960.370998631026
芯片软件工程师(J10474),15960.370998631026
临床一线护理人员,1951.7453296301644
麻醉科医师,1951.7453296301644
广告策划师,125.67071777825461
事业伙伴,67.88710243906608
设备助理,403.33170341431855
银行业务类,10.87769370930417
总机接待（实习）,1953.9161858359994
销售部助理,1953.9161858359994
健身中心接待（实习）,1953.6556589246113
市场部实习生,1953.9161858359994
健身中心接待（实习）,1953.9161858359994
桥梁检测监测工程师,75.85641786497912
桥梁检测工程师,71.54474238635024
桥梁养护加固施工员,71.42096965101996
结构设计工程师,78.86545878666817
桥梁检测工程师（上海、硕士）,74.08812513256478
采购贴票实习生,35.42391526758442
营运助理+房补+包三餐+入职五险一金,10.184797824555272
储备经理（西安） (MJ002572),4784.286211701257
系统研发实习生（Python方向）·苏州,5726.987614141113
