id,专业名,人数,需求人数,薪资水平,行业情况
71,卫生监督,50.0,-2.2857294959232264,150913.62273298606,采矿业:1.6196753364056349,农林牧渔业:0.6200000178068876,制造业:4.061874383114628,电力、热力、燃气及水生产和供应业:0.30256169848144054,建筑业:0.06197478505782783,交通运输、仓储及邮电通信业:0.5528254900127649,教育业:14.8499995470047,金融业:27.125556953251362,居民服务、修理和其他服务业:0.1410057633620454,科学研究、技术服务和地质勘查业:0.11700733739417046,批发和零售业:2.182902256026864,水利、环境和公共设施管理业:0.24155767168849707,卫生、社会保障和社会福利业:26.970000192523003,文化、体育和娱乐业:1.0761268436908722,信息传输、计算机服务和软件业:2.9467452492099255,住宿和餐饮业:0.2643493819050491,租赁和商务服务业:11.915833299281076,房地产业:4.94999997317791
72,印刷工程,950.0,51.155867085243216,131566.23056569608,采矿业:3.489978238940239,农林牧渔业:1.663430966436863,制造业:51.22330089434399,电力、热力、燃气及水生产和供应业:0.6519180722534657,建筑业:0.13353386893868446,交通运输、仓储及邮电通信业:1.1911889538168907,教育业:1.9899999722838402,金融业:3.6158316303044558,居民服务、修理和其他服务业:0.3038172915694304,科学研究、技术服务和地质勘查业:0.25211236206814647,批发和零售业:5.0705499947071075,水利、环境和公共设施管理业:0.520484009757638,卫生、社会保障和社会福利业:6.185767520219088,文化、体育和娱乐业:5.217323324177414,信息传输、计算机服务和软件业:11.497659364249557,住宿和餐饮业:0.569599203299731,租赁和商务服务业:1.963522715959698,房地产业:4.4599998742341995
73,印地语,125.0,37.12068143743542,133991.92512634458,采矿业:2.006659656763077,农林牧渔业:0.9563995525240898,制造业:18.41380436999316,电力、热力、燃气及水生产和供应业:5.2400000393390656,建筑业:0.07677635876461864,交通运输、仓储及邮电通信业:0.6849044468253851,教育业:9.49999988079071,金融业:1.398484967648983,居民服务、修理和其他服务业:0.17468191144871525,科学研究、技术服务和地质勘查业:0.1449552844860591,批发和零售业:10.048698401078582,水利、环境和公共设施管理业:0.2992621622979641,卫生、社会保障和社会福利业:3.5565467551350594,文化、体育和娱乐业:16.16867674747482,信息传输、计算机服务和软件业:7.533156726276502,住宿和餐饮业:0.3275045659393072,租赁和商务服务业:20.493489532964304,房地产业:2.976001799106598
74,印度尼西亚语,225.0,-37.31656045876808,134404.58129609886,采矿业:14.45743553340435,农林牧渔业:6.719999760389328,制造业:13.31934552435996,电力、热力、燃气及水生产和供应业:0.9921537712216377,建筑业:0.2032184274867177,交通运输、仓储及邮电通信业:1.8130501732230186,教育业:10.54999977350235,金融业:4.760606959462166,居民服务、修理和其他服务业:0.4623611835995689,科学研究、技术服务和地质勘查业:0.38369161484297365,批发和零售业:12.441618368029594,水利、环境和公共设施管理业:0.7921641692519188,卫生、社会保障和社会福利业:9.413691889494658,文化、体育和娱乐业:3.528870176523924,信息传输、计算机服务和软件业:8.02098282147199,住宿和餐饮业:0.8669476956129074,租赁和商务服务业:5.713862832635641,房地产业:5.559999868273735
75,历史学,19000.0,627.845735774726,138733.55089491836,采矿业:4.415863007307053,农林牧渔业:2.104342170059681,制造业:12.91064878605539,电力、热力、燃气及水生产和供应业:0.8247433230280876,建筑业:0.16892639687284827,交通运输、仓储及邮电通信业:1.5072207897901535,教育业:27.45000123977661,金融业:3.260414721444249,居民服务、修理和其他服务业:0.38433876034105197,科学研究、技术服务和地质勘查业:0.3189524883055128,批发和零售业:9.087037667632103,水利、环境和公共设施管理业:0.6585217546671629,卫生、社会保障和社会福利业:7.825124077498913,文化、体育和娱乐业:7.977237575687468,信息传输、计算机服务和软件业:9.051740629365668,住宿和餐饮业:0.7207036949694157,租赁和商务服务业:4.684184689540416,房地产业:6.650000065565109
76,口腔医学,11000.0,3858.4508144595225,145444.35249684547,采矿业:3.061361890286207,农林牧渔业:1.4587990008294582,制造业:7.675361955625704,电力、热力、燃气及水生产和供应业:0.5717451684176922,建筑业:0.1171058276668191,交通运输、仓储及邮电通信业:1.0448981076478958,教育业:3.862493112683296,金融业:2.168609295040369,居民服务、修理和其他服务业:0.26643692908692174,科学研究、技术服务和地质勘查业:0.22111164726084098,批发和零售业:9.066043328493834,水利、环境和公共设施管理业:0.4565215203911066,卫生、社会保障和社会福利业:55.94000071287155,文化、体育和娱乐业:2.573290537111461,信息传输、计算机服务和软件业:6.074947537854314,住宿和餐饮业:1.0392956901341677,租赁和商务服务业:1.721979898866266,房地产业:2.67999991774559
77,口腔医学技术,950.0,119.89402958570562,143891.98091171953,采矿业:4.507073946297169,农林牧渔业:2.147543802857399,制造业:11.918880963639822,电力、热力、燃气及水生产和供应业:0.8416987024247646,建筑业:0.17239641165360808,交通运输、仓储及邮电通信业:1.5383340418338776,教育业:1.339999958872795,金融业:4.624553816393018,居民服务、修理和其他服务业:0.3922317220713012,科学研究、技术服务和地质勘查业:0.3255134404753335,批发和零售业:9.727605618536472,水利、环境和公共设施管理业:0.6720907054841518,卫生、社会保障和社会福利业:41.760000586509705,文化、体育和娱乐业:2.9938652645796537,信息传输、计算机服务和软件业:8.197678328724578,住宿和餐饮业:0.7355847163125873,租赁和商务服务业:2.5349605944938958,房地产业:5.570000037550926
78,古典文献学,175.0,0.5474751808165066,135554.92784384207,采矿业:3.501806128770113,农林牧渔业:1.6684364527463913,制造业:9.52124001341872,电力、热力、燃气及水生产和供应业:0.6539298221468925,建筑业:0.133936433121562,交通运输、仓储及邮电通信业:2.9500000178813934,教育业:13.330000638961792,金融业:2.4396561086177826,居民服务、修理和其他服务业:3.970933915115893,科学研究、技术服务和地质勘查业:0.25289850163972005,批发和零售业:9.770508296787739,水利、环境和公共设施管理业:0.5221717990934849,卫生、社会保障和社会福利业:6.20479891076684,文化、体育和娱乐业:24.969993508420885,信息传输、计算机服务和软件业:7.789137383224443,住宿和餐饮业:0.5715113366022706,租赁和商务服务业:5.079028068576008,房地产业:6.669999659061432
79,听力与言语康复学,325.0,228.67778768754297,149347.2594849715,采矿业:0.37119906628504395,农林牧渔业:0.17685705097392201,制造业:3.045205368380266,电力、热力、燃气及水生产和供应业:0.06931772804819047,建筑业:0.014197493146639317,交通运输、仓储及邮电通信业:2.0600000396370888,教育业:0.46829134225845337,金融业:0.7380205322988331,居民服务、修理和其他服务业:3.991159130782762,科学研究、技术服务和地质勘查业:0.02680770066945115,批发和零售业:0.5001835874281824,水利、环境和公共设施管理业:0.05535124219022691,卫生、社会保障和社会福利业:82.72000178694725,文化、体育和娱乐业:0.24656028108438477,信息传输、计算机服务和软件业:4.697133036825107,住宿和餐饮业:0.060581394063774496,租赁和商务服务业:0.20876201306236908,房地产业:0.5503746215254068
80,哲学,2250.0,-128.22482621920818,139202.55232559663,采矿业:4.768352955579758,农林牧渔业:2.271641232073307,制造业:14.812488809548086,电力、热力、燃气及水生产和供应业:0.8903727866709232,建筑业:0.18236160976812243,交通运输、仓储及邮电通信业:1.6274072229862213,教育业:11.51999980211258,金融业:6.385214114561677,居民服务、修理和其他服务业:0.41491254378343,科学研究、技术服务和地质勘查业:0.34434301196597517,批发和零售业:7.747981790453196,水利、环境和公共设施管理业:0.7110028527677059,卫生、社会保障和社会福利业:8.448152337223291,文化、体育和娱乐业:11.824558256193995,信息传输、计算机服务和软件业:10.322294512297958,住宿和餐饮业:0.7782030384987593,租赁和商务服务业:7.250707235652953,房地产业:9.700000286102295
81,商务英语,35000.0,-7371.368037852219,138103.8314110428,采矿业:4.964068345725536,农林牧渔业:2.3645425215363503,制造业:15.865553174808156,电力、热力、燃气及水生产和供应业:0.9268161840736866,建筑业:0.18982216715812683,交通运输、仓储及邮电通信业:4.360000044107437,教育业:7.0100001990795135,金融业:4.275644617155194,居民服务、修理和其他服务业:0.43188424315303564,科学研究、技术服务和地质勘查业:0.35844178491970524,批发和零售业:25.948670599609613,水利、环境和公共设施管理业:0.7401437498629093,卫生、社会保障和社会福利业:8.793664071708918,文化、体育和娱乐业:3.2968700397759676,信息传输、计算机服务和软件业:10.202542133629322,住宿和餐饮业:0.8101238403469324,租赁和商务服务业:2.7912007179111242,房地产业:6.669999659061432
82,园林,11000.0,-47015.98795989144,109804.08834366636,采矿业:2.010208647698164,农林牧渔业:7.460000365972519,制造业:5.038059030994191,电力、热力、燃气及水生产和供应业:0.37530739791691303,建筑业:2.8699999675154686,交通运输、仓储及邮电通信业:0.685994466766715,教育业:1.640000008046627,金融业:1.5340855345129967,居民服务、修理和其他服务业:0.17488742669229396,科学研究、技术服务和地质勘查业:0.14514876893372275,批发和零售业:2.7973159682005644,水利、环境和公共设施管理业:0.29971906915307045,卫生、社会保障和社会福利业:3.5609064623713493,文化、体育和娱乐业:1.3350489316508174,信息传输、计算机服务和软件业:2.996448113117367,住宿和餐饮业:0.32805943628773093,租赁和商务服务业:3.118812176398933,房地产业:63.63000273704529
83,园艺,9500.0,-985.1466128486713,119644.8658609132,采矿业:4.105728678405285,农林牧渔业:19.72000002861023,制造业:12.213144002453191,电力、热力、燃气及水生产和供应业:0.7664994802325964,建筑业:0.15699033392593265,交通运输、仓储及邮电通信业:1.4010915532708168,教育业:5.689999833703041,金融业:2.381434291601181,居民服务、修理和其他服务业:0.3571722991182469,科学研究、技术服务和地质勘查业:0.2964428495033644,批发和零售业:11.69000007212162,水利、环境和公共设施管理业:0.6121402140706778,卫生、社会保障和社会福利业:7.272408064454794,文化、体育和娱乐业:2.7266314020380378,信息传输、计算机服务和软件业:7.631942851003259,住宿和餐饮业:0.6700329016894102,租赁和商务服务业:2.3083223262801766,房地产业:20.000000298023224
84,国民经济管理,375.0,-96.51099182081882,139183.26060182988,采矿业:5.096591450273991,农林牧渔业:2.4272670969367027,制造业:19.27103710040683,电力、热力、燃气及水生产和供应业:0.9514082223176956,建筑业:0.19485971424728632,交通运输、仓储及邮电通信业:1.7392082139849663,教育业:6.428699195384979,金融业:12.976118456572294,居民服务、修理和其他服务业:0.44332764227874577,科学研究、技术服务和地质勘查业:0.3679595625726506,批发和零售业:11.434541270136833,水利、环境和公共设施管理业:0.7598409429192543,卫生、社会保障和社会福利业:9.02657713741064,文化、体育和娱乐业:3.38444784283638,信息传输、计算机服务和软件业:8.991321572102606,住宿和餐饮业:0.8317213039845228,租赁和商务服务业:2.8650768916122615,房地产业:12.809999287128448
85,国际事务与国际关系,650.0,301.77978495874436,150365.1771415795,采矿业:4.48085181415081,农林牧渔业:2.1338194608688354,制造业:11.227907420834526,电力、热力、燃气及水生产和供应业:0.8364049717783928,建筑业:0.17130360938608646,交通运输、仓储及邮电通信业:1.5290732495486736,教育业:15.039999783039093,金融业:6.209843512624502,居民服务、修理和其他服务业:0.38973317423369735,科学研究、技术服务和地质勘查业:6.179085583426058,批发和零售业:4.316211119294167,水利、环境和公共设施管理业:0.6680168211460114,卫生、社会保障和社会福利业:7.9353041015565395,文化、体育和娱乐业:10.772756929509342,信息传输、计算机服务和软件业:15.931304357945919,住宿和餐饮业:0.7312258705496788,租赁和商务服务业:6.187135609798133,房地产业:5.260000005364418
86,国际商务,9500.0,-1739.5117668752807,139899.92945457489,采矿业:4.83652725815773,农林牧渔业:2.3028889670968056,制造业:17.71537470558542,电力、热力、燃气及水生产和供应业:0.9027045220136642,建筑业:0.18487918423488736,交通运输、仓储及邮电通信业:4.399999976158142,教育业:6.101107224822044,金融业:4.255251819267869,居民服务、修理和其他服务业:0.4206163837807253,科学研究、技术服务和地质勘查业:0.34920928737847134,批发和零售业:22.379999235272408,水利、环境和公共设施管理业:0.7210041861981153,卫生、社会保障和社会福利业:8.564051892608404,文化、体育和娱乐业:3.211380960419774,信息传输、计算机服务和软件业:12.53744097193703,住宿和餐饮业:0.7892502006143332,租赁和商务服务业:2.718307008035481,房地产业:7.609999924898148
87,国际政治,1250.0,-258.0178319197064,142302.56509404903,采矿业:5.431771278381348,农林牧渔业:2.5859853252768517,制造业:14.194024294556584,电力、热力、燃气及水生产和供应业:1.0137052275240421,建筑业:0.20760938059538603,交通运输、仓储及邮电通信业:1.8534470349550247,教育业:10.819999873638153,金融业:10.58804988861084,居民服务、修理和其他服务业:0.47232667566277087,科学研究、技术服务和地质勘查业:0.3921540701412596,批发和零售业:10.952482279390097,水利、环境和公共设施管理业:0.8096999488770962,卫生、社会保障和社会福利业:9.616842120885849,文化、体育和娱乐业:6.87863735947758,信息传输、计算机服务和软件业:10.579153220169246,住宿和餐饮业:0.8863660739734769,租赁和商务服务业:4.237755388021469,房地产业:8.479999750852585
88,国际经济与贸易,72500.0,-16526.431976377527,139734.66981220126,采矿业:4.521189443767071,农林牧渔业:2.1522020921111107,制造业:15.440656524151564,电力、热力、燃气及水生产和供应业:0.8436876349151134,建筑业:0.17278658924624324,交通运输、仓储及邮电通信业:6.530000269412994,教育业:5.7033721357584,金融业:3.825756488367915,居民服务、修理和其他服务业:0.3930997962015681,科学研究、技术服务和地质勘查业:0.3263859936851077,批发和零售业:26.510000228881836,水利、环境和公共设施管理业:0.6739289499819279,卫生、社会保障和社会福利业:8.00367845222354,文化、体育和娱乐业:3.0014855787158012,信息传输、计算机服务和软件业:11.923600174486637,住宿和餐饮业:0.7377600762993097,租赁和商务服务业:2.5404185289517045,房地产业:6.700000166893005
89,图书馆学,650.0,-90.90897045171668,141771.37907665333,采矿业:5.445876903831959,农林牧渔业:2.801872231066227,制造业:13.628583439276554,电力、热力、燃气及水生产和供应业:1.0984008200466633,建筑业:0.2249478129670024,交通运输、仓储及邮电通信业:2.00860146433115,教育业:13.240000605583191,金融业:6.358745321631432,居民服务、修理和其他服务业:0.5117662891279906,科学研究、技术服务和地质勘查业:0.4249283316312358,批发和零售业:7.1731481701135635,水利、环境和公共设施管理业:0.8774344809353352,卫生、社会保障和社会福利业:10.419691912829876,文化、体育和娱乐业:7.7613175846636295,信息传输、计算机服务和软件业:12.620644096750766,住宿和餐饮业:0.9605687577277422,租赁和商务服务业:2.6834856253117323,房地产业:11.760000139474869
90,土地资源管理,5500.0,450.2461130196961,127868.1334258304,采矿业:3.40171679854393,农林牧渔业:1.6190843656659126,制造业:8.520120244065765,电力、热力、燃气及水生产和供应业:0.6347282323986292,建筑业:0.12998871970921755,交通运输、仓储及邮电通信业:1.1607443913817406,教育业:4.38000001013279,金融业:3.330891579389572,居民服务、修理和其他服务业:0.2957292614155449,科学研究、技术服务和地质勘查业:0.2455526977428235,批发和零售业:2.8953451197594404,水利、环境和公共设施管理业:0.5070495884865522,卫生、社会保障和社会福利业:6.021102424710989,文化、体育和娱乐业:2.2581826196983457,信息传输、计算机服务和软件业:10.099049448035657,住宿和餐饮业:0.555097870528698,租赁和商务服务业:10.405627125874162,房地产业:43.540000915527344
91,土木工程,92500.0,-136480.53487975922,109595.50482547085,采矿业:2.2600000724196434,农林牧渔业:0.2330341376364231,制造业:1.2262984407243493,电力、热力、燃气及水生产和供应业:0.139999995008111,建筑业:1.0200000368058681,交通运输、仓储及邮电通信业:0.2099999925121665,教育业:1.3100000098347664,金融业:2.6364106859546155,居民服务、修理和其他服务业:0.04256421307218261,科学研究、技术服务和地质勘查业:0.03534237930580275,批发和零售业:0.6595855345949531,水利、环境和公共设施管理业:0.07297974661923945,卫生、社会保障和社会福利业:0.8666147827170789,文化、体育和娱乐业:0.32502016983926296,信息传输、计算机服务和软件业:2.0771741794305854,住宿和餐饮业:0.0798954744823277,租赁和商务服务业:0.2750777261098847,房地产业:86.52999997138977
92,地下水科学与工程,550.0,167.37399043794133,124885.50903970262,采矿业:14.270000159740448,农林牧渔业:1.0334639810025692,制造业:8.887908309770864,电力、热力、燃气及水生产和供应业:3.920000046491623,建筑业:0.0829726574011147,交通运输、仓储及邮电通信业:0.7409349083900452,教育业:16.019999980926514,金融业:1.5115645248442888,居民服务、修理和其他服务业:0.18876503309002146,科学研究、技术服务和地质勘查业:0.1567392173456028,批发和零售业:8.52476991713047,水利、环境和公共设施管理业:10.750000178813934,卫生、社会保障和社会福利业:3.8432785775512457,文化、体育和娱乐业:5.6790173053741455,信息传输、计算机服务和软件业:3.946328809252009,住宿和餐饮业:0.3543345257639885,租赁和商务服务业:1.219914248213172,房地产业:18.870000541210175
93,地球信息科学与技术,225.0,-10.317301327154597,162309.71293145424,采矿业:26.69999971985817,农林牧渔业:1.5607737936079502,制造业:8.213392012839904,电力、热力、燃气及水生产和供应业:0.6118949502706528,建筑业:0.12530902167782187,交通运输、仓储及邮电通信业:1.1190413497388363,教育业:5.719999969005585,金融业:2.282772259786725,居民服务、修理和其他服务业:0.28508059913292527,科学研究、技术服务和地质勘查业:0.23671734816161916,批发和零售业:4.418102838099003,水利、环境和公共设施管理业:0.4888436757028103,卫生、社会保障和社会福利业:5.804253742098808,文化、体育和娱乐业:2.1769416867755353,信息传输、计算机服务和软件业:30.70939506578725,住宿和餐饮业:0.5351528408937156,租赁和商务服务业:1.8423466244712472,房地产业:7.169999927282333
94,地球化学,275.0,-78.22462471086773,137945.78294470903,采矿业:44.290000200271606,农林牧渔业:1.485193520784378,制造业:9.154531378590036,电力、热力、燃气及水生产和供应业:0.5822718609124422,建筑业:0.11924173450097442,交通运输、仓储及邮电通信业:1.0649053379893303,教育业:7.029999792575836,金融业:4.566955147311091,居民服务、修理和其他服务业:0.27127655121148564,科学研究、技术服务和地质勘查业:0.22525847307406366,批发和零售业:8.64582397043705,水利、环境和公共设施管理业:0.4651872906833887,卫生、社会保障和社会福利业:5.523182451725006,文化、体育和娱乐业:2.0715675898827612,信息传输、计算机服务和软件业:6.3061975641176105,住宿和餐饮业:0.5092617007903755,租赁和商务服务业:1.9291111384518445,房地产业:5.75999990105629
95,地球物理学,750.0,-166.59973325425088,145575.00191620726,采矿业:43.6599999666214,农林牧渔业:1.5019499696791172,制造业:7.72815857490059,电力、热力、燃气及水生产和供应业:0.5888493731617928,建筑业:0.12058785650879145,交通运输、仓储及邮电通信业:1.076974906027317,教育业:3.6899998784065247,金融业:3.1524366699159145,居民服务、修理和其他服务业:0.274338207236724,科学研究、技术服务和地质勘查业:0.22780410217819735,批发和零售业:4.252107813954353,水利、环境和公共设施管理业:0.4704518709331751,卫生、社会保障和社会福利业:5.585495848208666,文化、体育和娱乐业:2.09498496260494,信息传输、计算机服务和软件业:14.664302120218053,住宿和餐饮业:0.5150315584614873,租赁和商务服务业:1.856537233106792,房地产业:8.540000021457672
96,地理信息科学,9500.0,855.6590564776378,176510.441875017,采矿业:3.1229634769260883,农林牧渔业:1.762399636209011,制造业:10.0226140988525,电力、热力、燃气及水生产和供应业:0.6909708492457867,建筑业:0.14149975031614304,交通运输、仓储及邮电通信业:1.2638017535209656,教育业:5.429999902844429,金融业:4.5478131622076035,居民服务、修理和其他服务业:0.321911828359589,科学研究、技术服务和地质勘查业:0.26731255929917097,批发和零售业:4.989779740571976,水利、环境和公共设施管理业:0.5520529579371214,卫生、社会保障和社会福利业:6.554061360657215,文化、体育和娱乐业:2.4583298130892217,信息传输、计算机服务和软件业:44.76974176359363,住宿和餐饮业:0.6043733679689467,租赁和商务服务业:2.0803552586585283,房地产业:10.419999808073044
97,地理科学,13000.0,918.9375720811719,138601.09525090802,采矿业:4.098933562636375,农林牧渔业:1.9503237679600716,制造业:10.263723059324548,电力、热力、燃气及水生产和供应业:0.7646647747606039,建筑业:0.1565893879160285,交通运输、仓储及邮电通信业:1.3986686244606972,教育业:35.17000079154968,金融业:4.519400652498007,居民服务、修理和其他服务业:0.3562391590094194,科学研究、技术服务和地质勘查业:0.29582426650449634,批发和零售业:2.5108817382715642,水利、环境和公共设施管理业:0.6109502166509628,卫生、社会保障和社会福利业:7.252913620322943,文化、体育和娱乐业:5.757298669777811,信息传输、计算机服务和软件业:8.439222100423649,住宿和餐饮业:0.6688651163130999,租赁和商务服务业:4.295481869485229,房地产业:11.490000039339066
98,地质学,1250.0,-272.8217458662214,139853.26315923562,采矿业:48.58999848365784,农林牧渔业:1.3150948099792004,制造业:6.583491767378291,电力、热力、燃气及水生产和供应业:0.5156161729246378,建筑业:0.10558813810348511,交通运输、仓储及邮电通信业:0.9431569837033749,教育业:2.8699999675154686,金融业:2.0011357497423887,居民服务、修理和其他服务业:0.2402112470008433,科学研究、技术服务和地质勘查业:0.19947613473050296,批发和零售业:3.72386472299695,水利、环境和公共设施管理业:0.41197314858436584,卫生、社会保障和社会福利业:4.8906066454946995,文化、体育和娱乐业:1.834491838235408,信息传输、计算机服务和软件业:10.540685709565878,住宿和餐饮业:0.4510308033786714,租赁和商务服务业:3.2435830566100776,房地产业:11.540000140666962
99,地质工程,3750.0,-574.9088318903102,128508.25213208984,采矿业:42.85999983549118,农林牧渔业:0.6414195522665977,制造业:3.3755608812498394,电力、热力、燃气及水生产和供应业:2.250000089406967,建筑业:0.05149931530468166,交通运输、仓储及邮电通信业:0.4600208718329668,教育业:3.2200001180171967,金融业:1.1802786262705922,居民服务、修理和其他服务业:0.11715993023244664,科学研究、技术服务和地质勘查业:0.09729246121423785,批发和零售业:2.9884349554777145,水利、环境和公共设施管理业:0.20093692000955343,卫生、社会保障和社会福利业:2.3853263119235635,文化、体育和娱乐业:0.894755800254643,信息传输、计算机服务和软件业:4.800172679824755,住宿和餐饮业:0.21998807787895203,租赁和商务服务业:0.7571542839286849,房地产业:33.50000083446503
100,城乡规划,9500.0,-45638.17820565591,124413.55091033454,采矿业:3.8076788187026978,农林牧渔业:1.8114980310201645,制造业:13.63391316117486,电力、热力、燃气及水生产和供应业:0.7102611940354109,建筑业:3.229999914765358,交通运输、仓储及邮电通信业:1.2992658652365208,教育业:1.8799999728798866,金融业:2.649585995823145,居民服务、修理和其他服务业:2.84187559664133,科学研究、技术服务和地质勘查业:0.27477920084493235,批发和零售业:9.873965196311474,水利、环境和公共设施管理业:0.5675082560628653,卫生、社会保障和社会福利业:6.736637558788061,文化、体育和娱乐业:2.5270316866226494,信息传输、计算机服务和软件业:8.356319757876918,住宿和餐饮业:0.6213233456946909,租赁和商务服务业:2.138341637328267,房地产业:37.04000115394592
101,城市地下空间工程,4250.0,561.9519543926308,113525.78170368476,采矿业:0.6812022300437093,农林牧渔业:0.3309231251478195,制造业:1.6245502811216284,电力、热力、燃气及水生产和供应业:2.8200000524520874,建筑业:0.026572655769996345,交通运输、仓储及邮电通信业:0.43000001460313797,教育业:3.020000085234642,金融业:0.4840226727537811,居民服务、修理和其他服务业:0.06044871552148834,科学研究、技术服务和地质勘查业:0.05019662457925733,批发和零售业:0.9371495922096074,水利、环境和公共设施管理业:0.1036726520396769,卫生、社会保障和社会福利业:1.2306440155953169,文化、体育和娱乐业:0.4616380960214883,信息传输、计算机服务和软件业:4.894847783725709,住宿和餐饮业:0.11350385611876845,租赁和商务服务业:0.3906302968971431,房地产业:82.34000205993652
102,城市管理,2250.0,-257.8473071693272,139215.37813693882,采矿业:4.908815957605839,农林牧渔业:2.3350946605205536,制造业:13.270725402981043,电力、热力、燃气及水生产和供应业:0.9155838750302792,建筑业:0.18750726012513041,交通运输、仓储及邮电通信业:1.6749754548072815,教育业:11.749999970197678,金融业:7.775458926334977,居民服务、修理和其他服务业:0.4265476600266993,科学研究、技术服务和地质勘查业:0.3542152277077548,批发和零售业:9.745563939213753,水利、环境和公共设施管理业:0.7315943948924541,卫生、社会保障和社会福利业:8.683789521455765,文化、体育和娱乐业:5.216486938297749,信息传输、计算机服务和软件业:11.597589415032417,住宿和餐饮业:2.7598828077316284,租赁和商务服务业:3.7161581800319254,房地产业:13.950000703334808
103,基础医学,750.0,198.54144370900607,146713.47763368706,采矿业:3.294340055435896,农林牧渔业:1.7100000753998756,制造业:10.535023427655688,电力、热力、燃气及水生产和供应业:0.6144291255623102,建筑业:0.12583131901919842,交通运输、仓储及邮电通信业:1.1240821331739426,教育业:5.689999833703041,金融业:6.798362545669079,居民服务、修理和其他服务业:0.28624427650356665,科学研究、技术服务和地质勘查业:0.23770749394316226,批发和零售业:2.974407747387886,水利、环境和公共设施管理业:0.4909676034003496,卫生、社会保障和社会福利业:52.390000224113464,文化、体育和娱乐业:2.1861427230760455,信息传输、计算机服务和软件业:5.985141702694818,住宿和餐饮业:0.5375681212171912,租赁和商务服务业:1.849766483064741,房地产业:3.1700000166893005
104,声学,125.0,48.36007685090948,179478.99441663787,采矿业:1.6059606801718473,农林牧渔业:0.7639027200639248,制造业:17.497364466180443,电力、热力、燃气及水生产和供应业:0.299523351714015,建筑业:0.061340368119999766,交通运输、仓储及邮电通信业:0.5479786079376936,教育业:3.0300000682473183,金融业:1.117325946688652,居民服务、修理和其他服务业:0.1395384253555676,科学研究、技术服务和地质勘查业:0.1158784121798817,批发和零售业:2.163711190223694,水利、环境和公共设施管理业:0.23934009950608015,卫生、社会保障和社会福利业:15.343057084828615,文化、体育和娱乐业:1.0657093138433993,信息传输、计算机服务和软件业:47.04941135132685,住宿和餐饮业:0.26205857284367085,租赁和商务服务业:6.318953930167481,房地产业:2.378947474062443
105,复合材料与工程,2250.0,28.66508410561324,127600.66591653215,采矿业:9.759999997913837,农林牧渔业:1.761850155889988,制造业:40.09424743562704,电力、热力、燃气及水生产和供应业:0.6908264011144638,建筑业:0.1414754311554134,交通运输、仓储及邮电通信业:1.2639254331588745,教育业:8.049999922513962,金融业:2.576913684606552,居民服务、修理和其他服务业:0.32183017319766805,科学研究、技术服务和地质勘查业:0.26726565120043233,批发和零售业:4.990696720778942,水利、环境和公共设施管理业:0.5520324688404799,卫生、社会保障和社会福利业:6.55221426859498,文化、体育和娱乐业:2.4579958175309002,信息传输、计算机服务和软件业:7.134588994085789,住宿和餐饮业:0.6044412846677005,租赁和商务服务业:2.0797193399630487,房地产业:10.700000077486038
106,外交学,475.0,-35.24852008650296,144485.9723786505,采矿业:5.016151629388332,农林牧渔业:2.3856693878769875,制造业:12.555900499864947,电力、热力、燃气及水生产和供应业:0.9354547597467899,建筑业:0.19157050410285592,交通运输、仓储及邮电通信业:1.7116241157054901,教育业:13.760000467300415,金融业:6.721988786011934,居民服务、修理和其他服务业:0.43578419426921755,科学研究、技术服务和地质勘查业:0.3619102848460898,批发和零售业:11.591193918138742,水利、环境和公共设施管理业:0.7475441787391901,卫生、社会保障和社会福利业:8.872145507484674,文化、体育和娱乐业:11.994551657699049,信息传输、计算机服务和软件业:12.412555690389127,住宿和餐饮业:0.8185352897271514,租赁和商务服务业:7.657420646864921,房地产业:1.8300000578165054
107,大气科学,2250.0,-297.5961225156506,147818.0376483228,采矿业:6.388632021844387,农林牧渔业:3.037993423640728,制造业:19.77310878719436,电力、热力、燃气及水生产和供应业:1.1912821792066097,建筑业:0.2439569216221571,交通运输、仓储及邮电通信业:4.100000113248825,教育业:6.949999928474426,金融业:5.315746553242207,居民服务、修理和其他服务业:0.5549479814362712,科学研究、技术服务和地质勘查业:0.4608902207110077,批发和零售业:6.938703544437885,水利、环境和公共设施管理业:0.952030997723341,卫生、社会保障和社会福利业:11.29806824028492,文化、体育和娱乐业:4.238757933489978,信息传输、计算机服务和软件业:18.84544565109536,住宿和餐饮业:1.04247375857085,租赁和商务服务业:6.167930131778121,房地产业:2.500000037252903
108,天文学,225.0,-13.375261413390637,169038.54820471138,采矿业:1.2923131231218576,农林牧渔业:0.61452048830688,制造业:6.181126181036234,电力、热力、燃气及水生产和供应业:0.24097212590277195,建筑业:0.04934737225994468,交通运输、仓储及邮电通信业:0.4409379791468382,教育业:28.020000457763672,金融业:22.211415832862258,居民服务、修理和其他服务业:0.11225420166738331,科学研究、技术服务和地质勘查业:0.09322886471636593,批发和零售业:2.938139857724309,水利、环境和公共设施管理业:0.1925781718455255,卫生、社会保障和社会福利业:2.285354328341782,文化、体育和娱乐业:3.4205961041152477,信息传输、计算机服务和软件业:24.349759513279423,住宿和餐饮业:0.21087415516376495,租赁和商务服务业:5.432655569165945,房地产业:1.9139304757118225
